<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=CH 2_TCD
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\peak444-64bit\Calibration\Tempature-2016.10.tem
<EVENTS>=C:\peak444-64bit\Calibration\Events-201610-Syringe.evt
<COMPONENTS>=C:\peak444-64bit\Calibration\Components-201610-CH2_TCD.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 5- 6-2017
<TIME>= 1: 5: 6
<RATE>=5Hz
<SIZE>=2790
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=C:\peak444-64bit\Calibration\Control-2016.10-Syringe.CON
54265,189908
54316,190655
54364,191400
54392,192124
54423,192851
54452,193577
54483,194304
54522,195040
54563,195777
54592,196503
54626,197233
54659,197963
54690,198690
54733,199429
54771,200164
54818,200907
54865,201651
54923,202405
54985,203164
55050,203925
55110,204682
55153,205421
55191,206156
55214,206875
55234,207591
55252,208306
55273,209023
55287,209734
55290,210433
55294,211134
55278,211814
55273,212506
55266,213195
55264,213890
55268,214590
55268,215286
55287,216002
55302,216713
55339,217447
55377,218181
55413,218914
55441,219638
55453,220347
55463,221053
55459,221745
55458,222441
55449,223128
55439,223815
55436,224508
55437,225206
55426,225891
55402,226564
55373,227231
55328,227883
55293,228544
55262,229209
55238,229882
55226,230566
55213,231250
55204,231937
55184,232614
55161,233287
55129,233952
55103,234622
55076,235292
55054,235966
55043,236651
55026,237331
55014,238015
54983,238681
54952,239346
54905,239996
54861,240648
54825,241309
54782,241962
54759,242635
54721,243294
54691,243960
54663,244629
54619,245281
54562,245921
54509,246564
54458,247210
54412,247860
54392,248537
54355,249196
54328,249865
54303,250537
54268,251198
54237,251864
54162,252485
54326,253346
-27143,172573
-110195,90218
-165465,35644
-201806,0
-145226,56487
-80413,121207
-39245,162283
-14556,186879
719,202062
10695,211945
17604,218762
22616,223681
26393,227366
29340,230220
31670,232457
33566,234261
35109,235711
36390,236900
37451,237868
38357,238682
39154,239386
39833,239973
40435,240482
40946,240900
41402,241264
41814,241583
42193,241870
42534,242118
42818,242310
43065,242464
43265,242572
43456,242670
43613,242734
43759,242788
43901,242837
44008,242852
44122,242873
44205,242864
44268,242834
44311,242785
44330,242711
44347,242636
44343,242539
44339,242442
44331,242342
44327,242245
44321,242147
44314,242047
44284,241925
44241,241789
44200,241656
44146,241509
44101,241371
44036,241214
43980,241065
43920,240913
43853,240753
43789,240597
43705,240420
43625,240248
43543,240073
43469,239906
43384,239729
43296,239548
43210,239370
43116,239183
43035,239010
42950,238832
42856,238646
42741,238438
42608,238213
42463,237975
42297,237716
42129,237456
41948,237182
41755,236897
41548,236597
41336,236293
41111,235975
40876,235648
40634,235313
40371,234957
40107,234601
39838,234239
39577,233886
39344,233560
39108,233232
38876,232907
38648,232587
38404,232250
38164,231917
37922,231583
37671,231239
37419,230895
37160,230543
36902,230193
36652,229850
36393,229499
36130,229143
35868,228789
35606,228434
35347,228082
35100,227743
34856,227406
34604,227062
34357,226722
34111,226384
33858,226038
33606,225694
33358,225353
33103,225005
32856,224666
32606,224323
32350,223975
32097,223629
31844,223284
31592,222939
31339,222594
31080,222242
30819,221888
30548,221525
30284,221168
30023,220815
29756,220455
29499,220106
29243,219757
28987,219409
28735,219064
28484,218720
28233,218377
27985,218036
27726,217685
27471,217337
27221,216995
26971,216652
26725,216314
26481,215977
26230,215634
25985,215296
25749,214967
25504,214630
25264,214297
25016,213957
24772,213620
24532,213288
24283,212946
24047,212618
23809,212287
23574,211959
23344,211637
23110,211310
22875,210983
22637,210652
22397,210320
22159,209989
21920,209658
21685,209330
21455,209007
21229,208689
21000,208367
20772,208047
20544,207726
20313,207403
20086,207083
19860,206765
19634,206446
19408,206128
19182,205809
18956,205490
18734,205176
18510,204859
18291,204548
18072,204236
17858,203930
17644,203623
17435,203322
17220,203014
17009,202710
16804,202413
16599,202115
16401,201825
16206,201537
16008,201247
15811,200957
15621,200675
15427,200388
15238,200106
15048,199824
14859,199542
14662,199253
14455,198953
14262,198668
14055,198368
13851,198072
13659,197787
13453,197489
13267,197210
13078,196928
12886,196644
12700,196365
12502,196075
12309,195789
12118,195506
11930,195225
11740,194943
11559,194669
11383,194400
11195,194120
11020,193852
10844,193584
10671,193318
10514,193069
10349,192811
10176,192546
10004,192281
9837,192021
9673,191765
9522,191521
9367,191274
9206,191020
9038,190760
8861,190490
8683,190220
8501,189945
8330,189682
8168,189427
8013,189179
7859,188933
7698,188679
7538,188427
7369,188165
7206,187910
7051,187662
6892,187411
6736,187162
6587,186920
6441,186682
6294,186442
6146,186202
5990,185953
5830,185701
5680,185458
5527,185213
5378,184971
5234,184734
5088,184496
4942,184257
4798,184021
4651,183781
4504,183542
4367,183312
4230,183083
4094,182854
3968,182635
3844,182419
3725,182207
3604,181994
3472,181769
3344,181549
3213,181325
3079,181099
2948,180875
2803,180638
2664,180406
2537,180186
2419,179976
2303,179767
2181,179553
2054,179333
1923,179110
1795,178889
1666,178668
1544,178453
1422,178238
1305,178029
1194,177825
1082,177621
974,177420
868,177222
761,177022
657,176826
549,176625
441,176424
340,176231
239,176037
141,175847
38,175651
-68,175453
-181,175247
-296,175040
-401,174842
-510,174641
-613,174445
-712,174253
-812,174061
-910,173870
-1014,173674
-1118,173477
-1224,173279
-1327,173083
-1427,172891
-1522,172703
-1619,172513
-1716,172324
-1810,172137
-1906,171949
-1989,171773
-2075,171595
-2157,171420
-2242,171243
-2330,171062
-2417,170882
-2514,170693
-2601,170513
-2700,170322
-2794,170135
-2878,169959
-2971,169773
-3066,169586
-3160,169399
-3250,169217
-3339,169035
-3412,168869
-3490,168699
-3574,168522
-3657,168347
-3751,168160
-3836,167983
-3919,167807
-3995,167639
-4069,167472
-4141,167307
-4219,167137
-4298,166965
-4380,166791
-4463,166615
-4539,166447
-4614,166279
-4681,166120
-4759,165949
-4833,165782
-4912,165611
-5000,165430
-4855,165483
-2747,167498
-4820,165333
-8341,161719
-12149,157819
-17757,152118
-18984,150799
-18579,151111
-17944,151653
-17330,152175
-16782,152630
-16285,153035
-15838,153389
-15425,153710
-15043,153999
-14687,154263
-14347,154510
-14035,154729
-13737,154935
-13455,155124
-13181,155306
-12915,155479
-12656,155646
-12404,155805
-12165,155952
-11928,156096
-11699,156233
-11476,156363
-11259,156487
-11053,156601
-10846,156715
-10647,156822
-10456,156920
-10272,157012
-10091,157100
-9919,157180
-9751,157255
-9590,157324
-9434,157387
-9282,157446
-9134,157502
-8987,157556
-8848,157603
-8711,157647
-8575,157691
-8442,157731
-8302,157779
-8174,157814
-8050,157845
-7936,157867
-7831,157879
-7728,157890
-7626,157899
-7522,157911
-7427,157913
-7329,157919
-7241,157914
-7153,157910
-7067,157903
-6982,157895
-6888,157897
-6801,157891
-6710,157890
-6625,157882
-6541,157874
-6459,157863
-6383,157847
-6308,157829
-6251,157794
-6197,157755
-6148,157711
-6096,157671
-6044,157630
-5998,157584
-5959,157530
-5922,157475
-5884,157420
-5847,157365
-5806,157313
-5776,157250
-5750,157184
-5718,157123
-5683,157066
-5644,157012
-5605,156959
-5564,156907
-5525,156854
-5486,156800
-5452,156742
-5425,156676
-5401,156607
-5389,156527
-5378,156445
-5370,156361
-5362,156276
-5347,156199
-5323,156130
-5296,156065
-5274,155994
-5251,155925
-5232,155851
-5214,155776
-5200,155698
-5189,155616
-5180,155533
-5174,155446
-5167,155361
-5162,155273
-5148,155195
-5134,155116
-5118,155040
-5099,154966
-5084,154888
-5071,154809
-5059,154728
-5046,154649
-5046,154556
-5050,154460
-5057,154360
-5065,154260
-5069,154163
-5075,154064
-5080,153967
-5089,153865
-5100,153762
-5111,153658
-5121,153556
-5131,153453
-5146,153346
-5156,153243
-5168,153139
-5174,153040
-5178,152943
-5181,152848
-5184,152752
-5191,152653
-5192,152559
-5195,152464
-5196,152370
-5202,152272
-5209,152172
-5220,152069
-5234,151962
-5245,151858
-5255,151756
-5260,151658
-5270,151556
-5280,151453
-5301,151340
-5321,151227
-5334,151122
-5349,151014
-5351,150919
-5359,150819
-5370,150715
-5384,150609
-5401,150499
-5425,150383
-5451,150264
-5474,150149
-5496,150034
-5510,149928
-5528,149817
-5547,149705
-5571,149589
-5602,149465
-5625,149350
-5648,149234
-5664,149126
-5687,149010
-5705,148900
-5721,148791
-5739,148681
-5743,148584
-5750,148484
-5755,148387
-5767,148282
-5782,148175
-5803,148061
-5825,147947
-5844,147835
-5866,147721
-5881,147613
-5897,147504
-5909,147400
-5922,147294
-5937,147187
-5961,147070
-5987,146952
-6006,146840
-6026,146728
-6037,146624
-6053,146516
-6069,146407
-6086,146297
-6102,146189
-6116,146082
-6135,145971
-6152,145861
-6174,145747
-6191,145637
-6205,145531
-6225,145418
-6245,145306
-6266,145192
-6285,145080
-6307,144966
-6325,144855
-6347,144741
-6368,144627
-6384,144519
-6401,144409
-6410,144308
-6431,144194
-6452,144081
-6482,143958
-6509,143838
-6532,143723
-6555,143607
-6570,143500
-6590,143387
-6605,143280
-6622,143170
-6632,143068
-6641,142966
-6651,142863
-6657,142765
-6669,142660
-6684,142553
-6703,142441
-6720,142332
-6742,142217
-6767,142100
-6786,141988
-6808,141874
-6821,141768
-6833,141663
-6845,141559
-6859,141452
-6878,141341
-6893,141233
-6909,141125
-6922,141019
-6941,140908
-6961,140795
-6986,140678
-7007,140564
-7031,140447
-7058,140328
-7079,140214
-7101,140100
-7114,139994
-7119,139897
-7122,139801
-7134,139697
-7145,139593
-7157,139488
-7169,139384
-7173,139287
-7181,139187
-7181,139094
-7189,138994
-7202,138888
-7214,138784
-7237,138668
-7259,138554
-7287,138433
-7311,138316
-7331,138204
-7351,138091
-7370,137980
-7393,137864
-7412,137753
-7433,137639
-7448,137532
-7462,137425
-7476,137319
-7488,137214
-7501,137108
-7513,137004
-7533,136891
-7548,136784
-7563,136676
-7574,136573
-7584,136470
-7591,136371
-7600,136269
-7613,136163
-7623,136061
-7644,135947
-7660,135839
-7680,135726
-7698,135616
-7714,135507
-7733,135396
-7747,135289
-7767,135177
-7777,135074
-7791,134967
-7806,134860
-7817,134756
-7832,134649
-7841,134547
-7852,134444
-7863,134340
-7882,134229
-7905,134113
-7929,133997
-7955,133878
-7982,133758
-8015,133633
-8045,133510
-8079,133384
-8109,133261
-8132,133146
-8152,133033
-8165,132928
-8178,132822
-8185,132723
-8197,132618
-8203,132519
-8209,132421
-8220,132317
-8226,132219
-8237,132115
-8246,132014
-8257,131910
-8268,131807
-8283,131699
-8301,131588
-8317,131480
-8341,131363
-8353,131259
-8367,131152
-8376,131051
-8386,130948
-8403,130839
-8419,130730
-8441,130616
-8462,130502
-8485,130386
-8505,130274
-8526,130160
-8544,130050
-8558,129943
-8577,129832
-8590,129726
-8602,129622
-8606,129525
-8612,129427
-8614,129332
-8617,129236
-8627,129134
-8624,129044
-8628,128948
-8630,128853
-8637,128754
-8652,128646
-8672,128534
-8698,128415
-8725,128295
-8755,128173
-8778,128057
-8803,127940
-8824,127826
-8838,127720
-8849,127616
-8856,127517
-8863,127417
-8872,127316
-8886,127209
-8894,127108
-8904,127006
-8906,126911
-8904,126821
-8910,126722
-8916,126624
-8937,126510
-8959,126396
-8987,126275
-9011,126159
-9027,126050
-9044,125940
-9056,125836
-9074,125725
-9093,125614
-9118,125496
-9139,125383
-9158,125271
-9171,125166
-9173,125071
-9179,124973
-9173,124886
-9170,124796
-9165,124709
-9155,124626
-9151,124538
-9141,124455
-9142,124362
-9139,124272
-9145,124174
-9158,124068
-9167,123966
-9188,123853
-9200,123748
-9213,123643
-9221,123542
-9239,123432
-9253,123325
-9267,123219
-9287,123106
-9292,123009
-9302,122906
-9308,122807
-9314,122709
-9317,122613
-9318,122520
-9316,122429
-9310,122343
-9313,122247
-9313,122155
-9324,122051
-9330,121953
-9337,121853
-9346,121751
-9354,121651
-9370,121542
-9383,121437
-9404,121323
-9419,121216
-9433,121109
-9447,121003
-9455,120902
-9469,120795
-9478,120694
-9489,120590
-9495,120492
-9504,120390
-9516,120286
-9527,120182
-9543,120074
-9553,119971
-9565,119867
-9576,119763
-9589,119657
-9599,119555
-9609,119452
-9620,119349
-9629,119247
-9649,119135
-9664,119027
-9685,118914
-9704,118802
-9712,118702
-9724,118597
-9733,118495
-9748,118388
-9765,118278
-9785,118166
-9801,118057
-9810,117956
-9818,117855
-9820,117761
-9826,117662
-9828,117567
-9833,117470
-9832,117378
-9831,117287
-9833,117192
-9831,117102
-9835,117005
-9835,116913
-9843,116812
-9846,116717
-9852,116618
-9857,116520
-9856,116429
-9868,116324
-9875,116225
-9894,116113
-9912,116003
-9924,115898
-9934,115796
-9937,115700
-9942,115603
-9942,115510
-9951,115408
-9956,115311
-9961,115213
-9970,115112
-9968,115021
-9971,114926
-9972,114832
-9979,114733
-9988,114631
-10000,114527
-10012,114422
-10024,114317
-10039,114210
-10051,114105
-10067,113997
-10076,113895
-10090,113789
-10098,113688
-10106,113588
-10117,113484
-10122,113386
-10134,113282
-10143,113180
-10157,113074
-10168,112970
-10177,112869
-10189,112764
-10189,112672
-10193,112575
-10192,112484
-10197,112386
-10201,112289
-10209,112189
-10221,112084
-10232,111981
-10247,111873
-10252,111776
-10259,111676
-10263,111580
-10268,111482
-10276,111382
-10280,111285
-10287,111185
-10282,111098
-10286,111001
-10286,110909
-10287,110815
-10295,110715
-10299,110618
-10307,110518
-10310,110422
-10324,110315
-10337,110210
-10359,110095
-10386,109976
-10405,109864
-10426,109751
-10433,109651
-10440,109552
-10443,109456
-10445,109362
-10448,109266
-10449,109172
-10458,109071
-10462,108974
-10473,108871
-10476,108775
-10482,108677
-10487,108579
-10490,108484
-10502,108379
-10511,108278
-10528,108168
-10541,108062
-10557,107954
-10565,107853
-10568,107758
-10577,107656
-10581,107560
-10592,107456
-10596,107360
-10601,107262
-10604,107167
-10601,107077
-10603,106982
-10594,106899
-10587,106813
-10580,106728
-10582,106633
-10583,106540
-10588,106442
-10603,106334
-10609,106236
-10631,106121
-10647,106013
-10661,105906
-10676,105799
-10685,105697
-10697,105592
-10707,105490
-10728,105376
-10739,105273
-10755,105164
-10767,105060
-10771,104963
-10774,104868
-10767,104782
-10763,104693
-10754,104610
-10752,104519
-10746,104433
-10743,104343
-10744,104250
-10741,104160
-10749,104059
-10746,103970
-10746,103877
-10746,103785
-10750,103688
-10755,103591
-10758,103495
-10770,103391
-10771,103297
-10780,103195
-10787,103096
-10788,103002
-10791,102907
-10790,102815
-10789,102724
-10784,102636
-10789,102539
-10796,102439
-10807,102335
-10820,102230
-10824,102133
-10830,102035
-10831,101941
-10836,101844
-10847,101740
-10861,101634
-10872,101530
-10882,101427
-10890,101327
-10894,101230
-10903,101129
-10908,101031
-10912,100935
-10916,100838
-10914,100748
-10920,100649
-10920,100556
-10933,100451
-10943,100348
-10954,100245
-10971,100135
-10981,100033
-10994,99927
-10999,99830
-10998,99738
-10992,99651
-10989,99562
-10985,99473
-10983,99383
-10985,99288
-10982,99199
-10986,99102
-10987,99009
-10993,98910
-11001,98810
-11005,98713
-11010,98615
-11013,98520
-11020,98420
-11025,98323
-11033,98222
-11041,98122
-11049,98021
-11058,97920
-11066,97819
-11074,97719
-11072,97628
-11078,97529
-11078,97437
-11085,97337
-11096,97234
-11103,97134
-11115,97030
-11121,96931
-11137,96823
-11147,96720
-11162,96613
-11178,96504
-11184,96405
-11199,96298
-11202,96202
-11203,96109
-11202,96017
-11200,95927
-11200,95834
-11201,95741
-11208,95641
-11206,95551
-11210,95454
-11210,95362
-11209,95270
-11207,95179
-11203,95091
-11202,94999
-11202,94907
-11215,94801
-11222,94702
-11238,94593
-11252,94487
-11259,94387
-11274,94280
-11281,94180
-11291,94078
-11295,93981
-11295,93889
-11290,93801
-11286,93712
-11285,93621
-11284,93529
-11286,93435
-11284,93344
-11281,93255
-11280,93163
-11269,93082
-11257,93001
-11235,92930
-11191,92882
-11137,92843
-11060,92828
-10965,92830
-10858,92845
-10740,92870
-10609,92909
-10469,92956
-10320,93012
-10160,93080
-9996,93151
-9831,93224
-9661,93301
-9496,93374
-9336,93441
-9179,93506
-9033,93559
-8892,93608
-8743,93664
-8597,93717
-8454,93768
-8304,93825
-8163,93874
-8021,93923
-7876,93976
-7730,94029
-7583,94084
-7432,94142
-7276,94205
-7125,94264
-6971,94325
-6824,94380
-6675,94436
-6523,94496
-6375,94551
-6225,94609
-6080,94661
-5947,94702
-5814,94742
-5679,94784
-5549,94822
-5409,94869
-5264,94922
-5125,94968
-4982,95019
-4845,95063
-4705,95111
-4559,95164
-4408,95222
-4255,95283
-4110,95335
-3970,95383
-3839,95421
-3705,95463
-3575,95500
-3439,95544
-3295,95595
-3162,95636
-3021,95684
-2883,95729
-2752,95768
-2621,95806
-2498,95837
-2382,95860
-2263,95887
-2142,95915
-2016,95949
-1875,95997
-1736,96043
-1588,96099
-1440,96154
-1304,96198
-1165,96244
-1025,96292
-889,96335
-755,96377
-618,96421
-489,96458
-370,96484
-249,96512
-133,96536
-21,96555
95,96579
209,96600
318,96617
427,96633
536,96650
641,96662
755,96683
863,96699
977,96720
1093,96744
1205,96763
1326,96792
1441,96814
1550,96831
1656,96844
1758,96853
1856,96859
1959,96869
2060,96878
2155,96880
2251,96884
2348,96888
2444,96892
2543,96898
2639,96902
2732,96902
2828,96905
2932,96917
3037,96929
3145,96945
3243,96950
3328,96943
3411,96933
3497,96927
3588,96925
3680,96924
3776,96928
3867,96926
3955,96922
4044,96918
4123,96905
4207,96896
4288,96885
4373,96877
4464,96876
4545,96864
4629,96855
4707,96841
4781,96822
4852,96801
4920,96776
4985,96749
5053,96724
5118,96697
5176,96662
5240,96633
5293,96594
5351,96559
5402,96518
5450,96473
5496,96427
5544,96382
5603,96349
5661,96314
5734,96295
5799,96267
5862,96237
5923,96206
5980,96170
6036,96134
6086,96091
6132,96045
6168,95988
6218,95946
6267,95902
6314,95856
6371,95821
6407,95764
6447,95712
6487,95659
6527,95607
6567,95554
6615,95510
6660,95462
6704,95414
6767,95384
6826,95350
6893,95325
6953,95292
6998,95245
7040,95194
7071,95133
7115,95084
7165,95042
7222,95006
7282,94973
7338,94937
7387,94893
7420,94834
7458,94779
7482,94711
7510,94646
7539,94583
7563,94514
7598,94456
7622,94388
7665,94338
7706,94287
7752,94240
7793,94189
7821,94124
7846,94057
7862,93980
7888,93914
7911,93844
7943,93783
7976,93724
8005,93660
8041,93604
8063,93533
8085,93463
8109,93394
8133,93326
8156,93256
8185,93192
8216,93131
8233,93055
8262,92992
8278,92915
8295,92840
8316,92768
8333,92693
8355,92622
8365,92540
8386,92468
8407,92396
8429,92326
8448,92252
8458,92170
8461,92080
8462,91989
8465,91899
8464,91806
8472,91721
